TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
TXN004019,01-03-2024,Saree,Clothing,South,Offline,8,2834.43,22675.44,Net Banking,CUST03010
TXN004020,19-08-2025,Laptop,Electronics,South,Online,3,1856.45,5569.35,UPI,CUST00182
TXN004021,31-08-2024,Sunscreen,Beauty,South,Offline,6,5557.37,33344.22,Net Banking,CUST02909
TXN004022,29-05-2025,Hair Oil,Beauty,East,Online,1,7899.51,7899.51,UPI,CUST00503
TXN004023,17-11-2024,Running Shoes,Sports,West,Online,4,3790.79,15163.16,Net Banking,CUST02928
TXN004024,08-11-2025,Rice Bag,Grocery,East,Online,9,3206.57,28859.13,Cash,CUST03140
TXN004025,27-01-2024,Shorts,Clothing,South,Online,9,214.46,1930.14,Cash,CUST00281
TXN004026,07-07-2024,Wardrobe,Furniture,North,Offline,2,9634.77,19269.54,Cash,CUST03733
TXN004027,18-01-2025,Cricket Bat,Sports,South,Online,10,3022.52,30225.2,Cash,CUST00777
TXN004028,14-02-2025,Face Wash,Beauty,North,Online,6,3426.83,20560.98,Cash,CUST02752
TXN004029,30-08-2025,Kurta,Clothing,South,Online,9,4387.68,39489.12,Net Banking,CUST00315
TXN004030,09-05-2025,Smartphone,Electronics,North,Online,10,8521.83,85218.3,Credit Card,CUST03077
TXN004031,25-07-2025,Face Wash,Beauty,North,Online,8,9192.25,73538,Cash,CUST02459
TXN004032,08-03-2025,Headphones,Electronics,West,Online,3,834.84,2504.52,Credit Card,CUST01145
TXN004033,13-08-2025,Dining Table,Furniture,West,Online,10,8728.18,87281.8,UPI,CUST00170
TXN004034,12-11-2025,Smartwatch,Electronics,South,Online,8,5010.66,40085.28,UPI,CUST01579
TXN004035,07-06-2024,Perfume,Beauty,North,Online,7,4054.32,28380.24,Cash,CUST02829
TXN004036,04-07-2024,Pulses Pack,Grocery,West,Online,4,9176.82,36707.28,Net Banking,CUST02425
TXN004037,14-01-2025,Television,Electronics,North,Offline,2,1763.38,3526.76,Cash,CUST02271
TXN004038,17-03-2025,Laptop,Electronics,East,Online,3,8648.45,25945.35,Credit Card,CUST03584
TXN004039,26-11-2025,Tennis Ball,Sports,West,Online,1,1902.89,1902.89,UPI,CUST02391
TXN004040,04-06-2025,Tea Powder,Grocery,West,Online,7,7901.5,55310.5,Credit Card,CUST00472
TXN004041,18-10-2024,Lipstick,Beauty,South,Online,1,8826.58,8826.58,Net Banking,CUST02594
TXN004042,20-04-2024,Tennis Ball,Sports,South,Online,5,3657.17,18285.85,UPI,CUST00669
TXN004043,01-04-2024,Headphones,Electronics,East,Online,7,158.27,1107.89,Cash,CUST01659
TXN004044,07-10-2024,Smartphone,Electronics,North,Offline,7,8414.36,58900.52,Cash,CUST02834
TXN004045,17-09-2025,Rice Bag,Grocery,North,Online,9,8423.72,75813.48,UPI,CUST01741
TXN004046,31-07-2025,Office Chair,Furniture,North,Offline,1,8220.25,8220.25,Cash,CUST02420
TXN004047,27-11-2025,Lipstick,Beauty,East,Offline,3,6953.88,20861.64,Net Banking,CUST01075
TXN004048,14-12-2024,Sugar,Grocery,West,Offline,10,6573.23,65732.3,Net Banking,CUST01057
TXN004049,25-05-2024,Yoga Mat,Sports,East,Offline,3,6685.04,20055.12,Cash,CUST01190
TXN004050,27-09-2025,Bookshelf,Furniture,South,Offline,3,3230.34,9691.02,Credit Card,CUST02763
TXN004051,04-10-2025,Yoga Mat,Sports,South,Offline,7,6087.72,42614.04,UPI,CUST00800
TXN004052,15-02-2024,Television,Electronics,North,Offline,3,5291.92,15875.76,Net Banking,CUST00506
TXN004053,25-04-2025,Coffee Table,Furniture,South,Offline,10,9075.7,90757,Credit Card,CUST03958
TXN004054,03-12-2025,Cooking Oil,Grocery,South,Offline,2,1297.5,2595,Net Banking,CUST01585
TXN004055,20-05-2024,Sunscreen,Beauty,South,Offline,1,7703.14,7703.14,UPI,CUST02445
TXN004056,18-06-2025,Sweater,Clothing,South,Offline,8,6539.62,52316.96,Cash,CUST01622
TXN004057,13-01-2025,Cooking Oil,Grocery,South,Offline,5,543.57,2717.85,Cash,CUST03674
TXN004058,07-01-2025,Cooking Oil,Grocery,West,Online,3,3290.66,9871.98,UPI,CUST00735
TXN004059,26-07-2024,Dining Table,Furniture,North,Offline,1,106.81,106.81,UPI,CUST03053
TXN004060,19-06-2025,Yoga Mat,Sports,South,Online,8,1879.55,15036.4,UPI,CUST03915
TXN004061,27-02-2024,Wardrobe,Furniture,West,Online,6,9091.11,54546.66,Credit Card,CUST01354
TXN004062,22-07-2024,Smartwatch,Electronics,East,Offline,6,9193.57,55161.42,Cash,CUST01350
TXN004063,19-09-2025,Football,Sports,North,Online,4,1579.29,6317.16,Cash,CUST00028
TXN004064,11-09-2025,Headphones,Electronics,North,Offline,4,7282.82,29131.28,UPI,CUST03723
TXN004065,16-12-2025,Face Wash,Beauty,East,Offline,1,8093.71,8093.71,Net Banking,CUST02098
TXN004066,15-08-2024,Coffee Table,Furniture,West,Offline,8,5958.23,47665.84,Credit Card,CUST02823
TXN004067,07-11-2024,Headphones,Electronics,East,Online,7,9312.54,65187.78,Credit Card,CUST00935
TXN004068,04-04-2024,Saree,Clothing,East,Online,1,9605.13,9605.13,Net Banking,CUST00617
TXN004069,14-11-2024,Kurta,Clothing,North,Offline,9,7746.33,69716.97,Net Banking,CUST03321
TXN004070,10-08-2024,Lipstick,Beauty,North,Offline,8,9726.8,77814.4,UPI,CUST03551
TXN004071,10-05-2024,Cooking Oil,Grocery,North,Online,4,7514.96,30059.84,Net Banking,CUST03375
TXN004072,03-10-2025,Shorts,Clothing,North,Offline,3,1369.79,4109.37,UPI,CUST00830
TXN004073,30-11-2024,Laptop,Electronics,South,Online,9,349.9,3149.1,Cash,CUST01023
TXN004074,14-09-2024,Office Chair,Furniture,West,Online,9,9625.62,86630.58,Credit Card,CUST00030
TXN004075,25-09-2024,Sugar,Grocery,South,Offline,7,9159.31,64115.17,Cash,CUST02181
TXN004076,11-05-2024,Running Shoes,Sports,South,Offline,6,7097.02,42582.12,Net Banking,CUST00324
TXN004077,12-11-2025,T-Shirt,Clothing,South,Offline,4,815.33,3261.32,Credit Card,CUST02936
TXN004078,03-02-2025,Yoga Mat,Sports,West,Online,6,7793.64,46761.84,Credit Card,CUST01623
TXN004079,11-05-2024,Smartphone,Electronics,South,Offline,2,2643.55,5287.1,UPI,CUST00901
TXN004080,04-01-2024,Face Wash,Beauty,East,Online,7,908.03,6356.21,UPI,CUST01457
TXN004081,25-05-2024,Tennis Ball,Sports,South,Offline,6,7107.49,42644.94,UPI,CUST01111
TXN004082,28-07-2024,Jeans,Clothing,South,Online,2,6866.9,13733.8,UPI,CUST00929
TXN004083,20-08-2024,Sweater,Clothing,South,Online,10,4378.15,43781.5,Net Banking,CUST00117
TXN004084,04-04-2024,Smartphone,Electronics,West,Offline,4,3015.48,12061.92,Net Banking,CUST01493
TXN004085,29-12-2025,Badminton Racket,Sports,North,Offline,2,7363.25,14726.5,Cash,CUST03432
TXN004086,02-05-2025,Dumbbells,Sports,East,Online,2,3726.92,7453.84,Credit Card,CUST02045
TXN004087,13-09-2025,Dining Table,Furniture,South,Offline,4,5198.19,20792.76,Net Banking,CUST03699
TXN004088,22-10-2024,Tennis Ball,Sports,East,Online,4,1263.5,5054,Credit Card,CUST00763
TXN004089,22-08-2024,Yoga Mat,Sports,North,Online,8,236.42,1891.36,Net Banking,CUST00847
TXN004090,03-12-2025,Tablet,Electronics,West,Offline,9,4686.9,42182.1,Net Banking,CUST01932
TXN004091,23-05-2025,Sofa,Furniture,South,Online,4,4086.62,16346.48,Net Banking,CUST03522
TXN004092,27-12-2024,Rice Bag,Grocery,East,Offline,7,9627.31,67391.17,Credit Card,CUST00664
TXN004093,16-07-2025,Jeans,Clothing,West,Online,2,5852.18,11704.36,Credit Card,CUST03518
TXN004094,30-05-2025,Pulses Pack,Grocery,West,Offline,9,7922.35,71301.15,Net Banking,CUST00548
TXN004095,12-03-2025,Coffee Table,Furniture,West,Online,4,8519.83,34079.32,UPI,CUST02957
TXN004096,03-01-2025,Sunscreen,Beauty,South,Online,1,9011.33,9011.33,Net Banking,CUST02704
TXN004097,10-02-2025,Tablet,Electronics,North,Online,2,1898.87,3797.74,UPI,CUST02677
TXN004098,27-09-2024,Shorts,Clothing,North,Online,2,9669.21,19338.42,UPI,CUST03524
TXN004099,19-03-2025,Sofa,Furniture,West,Offline,3,1271.68,3815.04,Net Banking,CUST03070
TXN004100,28-08-2024,Tea Powder,Grocery,East,Offline,1,3138.6,3138.6,Credit Card,CUST03233
TXN004101,20-01-2025,Coffee Table,Furniture,East,Online,7,7293.45,51054.15,UPI,CUST03792
TXN004102,05-01-2025,Face Wash,Beauty,North,Offline,3,825.19,2475.57,Credit Card,CUST02047
TXN004103,10-08-2025,Jeans,Clothing,West,Offline,4,9104.94,36419.76,Net Banking,CUST01379
TXN004104,13-08-2025,Cooking Oil,Grocery,South,Offline,8,4333.93,34671.44,Net Banking,CUST01951
TXN004105,14-05-2025,Bed Frame,Furniture,West,Offline,9,4308.94,38780.46,Credit Card,CUST03414
TXN004106,12-11-2024,Camera,Electronics,North,Online,10,3525.86,35258.6,Cash,CUST03932
TXN004107,14-07-2025,Sunscreen,Beauty,North,Online,7,7887.57,55212.99,Credit Card,CUST00787
TXN004108,24-07-2024,Running Shoes,Sports,East,Offline,7,1238.32,8668.24,Cash,CUST00136
TXN004109,06-04-2024,Laptop,Electronics,West,Online,6,3148.69,18892.14,Cash,CUST01261
TXN004110,16-10-2024,Dress,Clothing,South,Offline,8,6222.9,49783.2,Cash,CUST01072
TXN004111,22-08-2025,Cricket Bat,Sports,East,Online,9,9512.53,85612.77,Cash,CUST03278
TXN004112,28-01-2025,Wardrobe,Furniture,South,Online,5,8408.53,42042.65,Cash,CUST01404
TXN004113,07-05-2025,T-Shirt,Clothing,South,Offline,10,9392.2,93922,Net Banking,CUST01892
TXN004114,13-11-2025,Kurta,Clothing,South,Online,1,5881.93,5881.93,Net Banking,CUST00485
TXN004115,16-02-2024,Dress,Clothing,South,Online,7,3124.97,21874.79,Credit Card,CUST00235
TXN004116,07-01-2025,Tennis Ball,Sports,South,Offline,3,8968.47,26905.41,UPI,CUST02542
TXN004117,25-04-2025,Bluetooth Speaker,Electronics,North,Offline,10,2035.15,20351.5,Net Banking,CUST01913
TXN004118,08-01-2024,Laptop,Electronics,North,Offline,10,1049.16,10491.6,Net Banking,CUST02769
TXN004119,26-05-2025,Jacket,Clothing,South,Online,10,4297.7,42977,UPI,CUST01665
TXN004120,04-06-2025,Badminton Racket,Sports,South,Online,1,9286.18,9286.18,UPI,CUST02759
TXN004121,11-09-2025,Cooking Oil,Grocery,North,Offline,8,8633.73,69069.84,UPI,CUST03397
TXN004122,05-08-2024,Shampoo,Beauty,South,Offline,5,8848.71,44243.55,Cash,CUST00690
TXN004123,26-01-2025,Jacket,Clothing,South,Offline,8,6612.74,52901.92,UPI,CUST02436
TXN004124,07-02-2025,Coffee Table,Furniture,North,Offline,7,3911.61,27381.27,UPI,CUST03356
TXN004125,20-08-2025,Lipstick,Beauty,South,Online,6,3600.47,21602.82,Credit Card,CUST01127
TXN004126,29-03-2025,Wardrobe,Furniture,North,Online,3,2606.56,7819.68,UPI,CUST00989
TXN004127,29-03-2025,Cooking Oil,Grocery,East,Offline,9,6150.3,55352.7,UPI,CUST03599
TXN004128,20-08-2024,Sunscreen,Beauty,North,Offline,1,2446.53,2446.53,UPI,CUST01146
TXN004129,21-07-2025,Camera,Electronics,East,Offline,4,5367.75,21471,Credit Card,CUST02988
TXN004130,30-06-2025,Bookshelf,Furniture,West,Online,10,1296.57,12965.7,Net Banking,CUST02462
TXN004131,23-01-2025,Coffee Table,Furniture,East,Offline,1,4799.71,4799.71,Net Banking,CUST00857
TXN004132,26-02-2024,Sofa,Furniture,North,Online,7,2262.39,15836.73,UPI,CUST03435
TXN004133,31-01-2024,Sofa,Furniture,East,Online,7,3673.55,25714.85,Credit Card,CUST03561
TXN004134,29-06-2025,Spices Pack,Grocery,South,Online,4,8919.44,35677.76,Net Banking,CUST01914
TXN004135,14-10-2024,Perfume,Beauty,North,Offline,7,7481.11,52367.77,Credit Card,CUST00895
TXN004136,19-05-2024,Cooking Oil,Grocery,South,Offline,2,3423.18,6846.36,Credit Card,CUST03206
TXN004137,24-02-2024,Face Wash,Beauty,North,Online,1,8783.55,8783.55,Cash,CUST00734
TXN004138,05-10-2025,Sugar,Grocery,East,Offline,9,1190.73,10716.57,UPI,CUST00471
TXN004139,05-02-2025,Bed Frame,Furniture,North,Offline,8,5701.24,45609.92,Net Banking,CUST00829
TXN004140,14-06-2025,Dress,Clothing,East,Offline,2,2709.5,5419,Credit Card,CUST03644
TXN004141,25-11-2024,Pulses Pack,Grocery,North,Offline,8,5328.24,42625.92,Credit Card,CUST03503
TXN004142,15-12-2024,Bluetooth Speaker,Electronics,West,Offline,1,1938.72,1938.72,Net Banking,CUST00119
TXN004143,17-02-2025,Dumbbells,Sports,North,Offline,8,698.58,5588.64,Cash,CUST02608
TXN004144,17-12-2025,Badminton Racket,Sports,East,Online,10,1905.1,19051,Net Banking,CUST03779
TXN004145,07-04-2024,Jeans,Clothing,West,Online,8,4671.04,37368.32,UPI,CUST02451
TXN004146,22-10-2025,Running Shoes,Sports,North,Online,4,9101.34,36405.36,Credit Card,CUST02041
TXN004147,25-02-2025,Dumbbells,Sports,East,Offline,9,7807.16,70264.44,Cash,CUST02005
TXN004148,15-08-2025,Smartphone,Electronics,South,Offline,2,8875.83,17751.66,Net Banking,CUST01095
TXN004149,11-02-2024,Rice Bag,Grocery,South,Online,9,6839.23,61553.07,UPI,CUST01808
TXN004150,27-06-2025,Lipstick,Beauty,West,Online,4,2617.62,10470.48,UPI,CUST01895
TXN004151,06-08-2024,Pulses Pack,Grocery,North,Offline,1,8692.97,8692.97,UPI,CUST02541
TXN004152,12-05-2024,Cooking Oil,Grocery,East,Online,4,1265.07,5060.28,Net Banking,CUST02270
TXN004153,02-06-2025,Kurta,Clothing,North,Online,2,4337.42,8674.84,UPI,CUST03057
TXN004154,01-10-2025,Tennis Ball,Sports,North,Offline,5,8898.7,44493.5,UPI,CUST03042
TXN004155,24-08-2025,T-Shirt,Clothing,West,Online,1,4665.56,4665.56,UPI,CUST01785
TXN004156,06-01-2024,Face Wash,Beauty,North,Online,7,6231.21,43618.47,Cash,CUST00509
TXN004157,05-01-2025,Dress,Clothing,East,Online,10,9481.05,94810.5,Net Banking,CUST01561
TXN004158,19-07-2024,T-Shirt,Clothing,West,Online,6,8511.89,51071.34,Net Banking,CUST01445
TXN004159,28-09-2024,Smartwatch,Electronics,East,Offline,10,6462.4,64624,Cash,CUST03291
TXN004160,27-12-2024,Wardrobe,Furniture,East,Online,8,2163.96,17311.68,Credit Card,CUST00106
TXN004161,30-04-2024,Shorts,Clothing,West,Online,9,9766.28,87896.52,UPI,CUST00018
TXN004162,23-01-2024,Dining Table,Furniture,West,Online,9,1486.31,13376.79,Cash,CUST03106
TXN004163,10-12-2025,Tea Powder,Grocery,West,Online,5,5330.62,26653.1,Cash,CUST03203
TXN004164,10-12-2025,Smartwatch,Electronics,East,Offline,5,5353.8,26769,Net Banking,CUST00891
TXN004165,12-06-2025,Bookshelf,Furniture,South,Offline,4,5910.44,23641.76,Credit Card,CUST01110
TXN004166,03-12-2024,Hair Oil,Beauty,North,Online,9,8315.69,74841.21,UPI,CUST03515
TXN004167,27-03-2024,Football,Sports,South,Online,4,7670.42,30681.68,Credit Card,CUST01789
TXN004168,08-10-2024,Shorts,Clothing,East,Offline,3,8721.14,26163.42,UPI,CUST02649
TXN004169,23-04-2025,Perfume,Beauty,East,Offline,6,5958.31,35749.86,Credit Card,CUST00220
TXN004170,09-06-2025,Television,Electronics,North,Offline,5,7443.24,37216.2,Net Banking,CUST01588
TXN004171,15-04-2024,Face Wash,Beauty,North,Online,5,5173.74,25868.7,UPI,CUST02397
TXN004172,27-04-2024,Face Wash,Beauty,North,Online,9,5763.88,51874.92,UPI,CUST01181
TXN004173,20-02-2025,Lipstick,Beauty,East,Online,6,364.95,2189.7,Net Banking,CUST02440
TXN004174,04-01-2025,Wardrobe,Furniture,North,Online,6,8623.33,51739.98,Cash,CUST03518
TXN004175,04-03-2024,Tennis Ball,Sports,West,Online,8,4442.53,35540.24,UPI,CUST01229
TXN004176,02-04-2025,Spices Pack,Grocery,South,Offline,5,3783.83,18919.15,Credit Card,CUST01516
TXN004177,17-10-2024,Face Cream,Beauty,West,Online,9,4529.04,40761.36,UPI,CUST03018
TXN004178,23-08-2025,Saree,Clothing,South,Online,1,4985.25,4985.25,UPI,CUST03581
TXN004179,04-12-2024,Bed Frame,Furniture,North,Offline,10,6911.09,69110.9,Net Banking,CUST01892
TXN004180,28-09-2024,Face Wash,Beauty,East,Offline,7,1412.46,9887.22,UPI,CUST03229
TXN004181,07-03-2025,Face Wash,Beauty,South,Online,3,3365.93,10097.79,Credit Card,CUST01408
TXN004182,31-01-2024,Saree,Clothing,South,Offline,5,6278.25,31391.25,Cash,CUST01539
TXN004183,04-11-2024,Headphones,Electronics,West,Offline,3,6827.45,20482.35,Net Banking,CUST01477
TXN004184,21-07-2024,Tablet,Electronics,North,Online,4,2835.42,11341.68,Net Banking,CUST03713
TXN004185,14-10-2025,Smartphone,Electronics,North,Offline,6,3430.26,20581.56,Credit Card,CUST03238
TXN004186,23-10-2024,Office Chair,Furniture,North,Offline,7,8034.06,56238.42,Cash,CUST01737
TXN004187,25-07-2025,Shampoo,Beauty,West,Offline,8,7023.62,56188.96,Net Banking,CUST01699
TXN004188,05-06-2025,Bluetooth Speaker,Electronics,East,Offline,10,1007.41,10074.1,Net Banking,CUST03110
TXN004189,22-02-2024,Dining Table,Furniture,East,Offline,2,3768.51,7537.02,UPI,CUST02788
TXN004190,27-04-2025,Yoga Mat,Sports,West,Online,10,4622.24,46222.4,Credit Card,CUST00914
TXN004191,04-02-2025,Dumbbells,Sports,East,Online,2,6715.47,13430.94,Net Banking,CUST00148
TXN004192,20-06-2025,Running Shoes,Sports,North,Online,2,430.78,861.56,UPI,CUST03237
TXN004193,19-07-2025,Jeans,Clothing,East,Online,6,8428.07,50568.42,Credit Card,CUST00180
TXN004194,14-06-2024,Wheat Flour,Grocery,East,Online,10,7110.81,71108.1,Credit Card,CUST02899
TXN004195,10-08-2024,Dumbbells,Sports,West,Offline,10,521.39,5213.9,Cash,CUST02727
TXN004196,16-11-2025,Saree,Clothing,West,Online,9,5369.73,48327.57,Credit Card,CUST02164
TXN004197,31-10-2024,Bookshelf,Furniture,East,Offline,8,4379.54,35036.32,Credit Card,CUST03063
TXN004198,06-10-2024,T-Shirt,Clothing,West,Offline,9,7023.66,63212.94,Credit Card,CUST01205
TXN004199,09-07-2024,Face Wash,Beauty,South,Offline,5,4859.27,24296.35,Credit Card,CUST02982
TXN004200,26-02-2025,Office Chair,Furniture,East,Offline,8,6517.62,52140.96,Credit Card,CUST03140
TXN004201,01-12-2025,Saree,Clothing,South,Offline,4,4479.2,17916.8,UPI,CUST02123
TXN004202,05-04-2024,Hair Oil,Beauty,South,Offline,5,2799,13995,Credit Card,CUST01275
TXN004203,01-02-2025,Dumbbells,Sports,East,Offline,5,3901.82,19509.1,Credit Card,CUST03249
TXN004204,05-08-2025,Badminton Racket,Sports,North,Online,2,8122.7,16245.4,UPI,CUST03310
TXN004205,23-03-2025,Wheat Flour,Grocery,West,Online,10,2863.57,28635.7,Credit Card,CUST02567
TXN004206,22-01-2025,Tennis Ball,Sports,East,Offline,5,7680.16,38400.8,Net Banking,CUST01600
TXN004207,04-03-2025,Face Wash,Beauty,East,Online,9,1902.41,17121.69,Credit Card,CUST02362
TXN004208,29-05-2024,Jacket,Clothing,North,Offline,9,4957.39,44616.51,Credit Card,CUST03700
TXN004209,23-02-2024,Saree,Clothing,West,Online,8,7099.33,56794.64,UPI,CUST00219
TXN004210,31-01-2025,Hair Oil,Beauty,East,Online,9,4195.37,37758.33,UPI,CUST02896
TXN004211,17-06-2025,Bookshelf,Furniture,West,Online,5,7893.51,39467.55,UPI,CUST02393
TXN004212,29-01-2025,Face Wash,Beauty,North,Offline,7,6552.09,45864.63,UPI,CUST03382
TXN004213,16-04-2025,Dumbbells,Sports,East,Online,6,3439.51,20637.06,Credit Card,CUST03755
TXN004214,09-02-2025,Hair Oil,Beauty,South,Offline,5,6427.56,32137.8,UPI,CUST00880
TXN004215,28-02-2025,Jacket,Clothing,South,Online,6,4169.76,25018.56,UPI,CUST03941
TXN004216,20-03-2025,Dining Table,Furniture,North,Offline,3,518.88,1556.64,UPI,CUST00619
TXN004217,30-03-2024,Sunscreen,Beauty,South,Offline,5,4613.54,23067.7,Cash,CUST03545
TXN004218,12-01-2025,T-Shirt,Clothing,West,Offline,2,6352.56,12705.12,Cash,CUST02342
TXN004219,24-06-2025,Coffee Table,Furniture,East,Offline,7,3803.26,26622.82,Cash,CUST00965
TXN004220,17-08-2024,Wardrobe,Furniture,North,Online,9,967.15,8704.35,UPI,CUST00769
TXN004221,09-07-2024,Saree,Clothing,South,Offline,4,1943.05,7772.2,Net Banking,CUST02751
TXN004222,28-08-2025,Hair Oil,Beauty,East,Offline,3,2151.35,6454.05,Cash,CUST00007
TXN004223,15-02-2025,Laptop,Electronics,South,Online,1,3699.94,3699.94,Credit Card,CUST02471
TXN004224,24-03-2024,Yoga Mat,Sports,North,Offline,5,5845.75,29228.75,Net Banking,CUST01483
TXN004225,24-09-2025,Cricket Bat,Sports,North,Online,8,287.56,2300.48,Credit Card,CUST01440
TXN004226,23-09-2025,Dumbbells,Sports,East,Online,5,2234.13,11170.65,Credit Card,CUST00184
TXN004227,15-11-2024,Camera,Electronics,South,Offline,2,2286.17,4572.34,Net Banking,CUST00315
TXN004228,12-01-2024,Tennis Ball,Sports,West,Online,2,4074.39,8148.78,Net Banking,CUST01178
TXN004229,13-12-2024,Saree,Clothing,East,Offline,8,2468.15,19745.2,Credit Card,CUST00180
TXN004230,17-10-2024,Jeans,Clothing,West,Offline,5,2564.22,12821.1,Cash,CUST00736
TXN004231,27-02-2025,Sugar,Grocery,North,Offline,1,1837.78,1837.78,Credit Card,CUST01646
TXN004232,29-03-2024,Wheat Flour,Grocery,North,Online,7,7652.07,53564.49,UPI,CUST01859
TXN004233,29-11-2024,Office Chair,Furniture,West,Offline,8,9407.75,75262,Cash,CUST02763
TXN004234,04-09-2024,Spices Pack,Grocery,South,Online,3,4601.48,13804.44,UPI,CUST00462
TXN004235,08-01-2024,Bluetooth Speaker,Electronics,South,Offline,1,4320.03,4320.03,Cash,CUST01308
TXN004236,18-04-2025,Laptop,Electronics,West,Online,9,1003.96,9035.64,Net Banking,CUST01859
TXN004237,05-12-2025,Football,Sports,West,Online,6,8014.44,48086.64,Credit Card,CUST02353
TXN004238,23-08-2024,Shampoo,Beauty,East,Offline,5,5344.28,26721.4,UPI,CUST03967
TXN004239,24-03-2024,Wheat Flour,Grocery,South,Online,8,5858.65,46869.2,Credit Card,CUST00596
TXN004240,20-04-2024,Sunscreen,Beauty,West,Online,3,2786.96,8360.88,Net Banking,CUST02800
TXN004241,28-09-2024,Spices Pack,Grocery,North,Offline,2,5778.02,11556.04,Credit Card,CUST02953
TXN004242,05-02-2024,Sofa,Furniture,East,Offline,5,5489.29,27446.45,Cash,CUST03192
TXN004243,19-11-2024,Smartphone,Electronics,West,Online,5,3974.37,19871.85,UPI,CUST02964
TXN004244,10-09-2024,Kurta,Clothing,West,Online,1,3225.52,3225.52,UPI,CUST02867
TXN004245,05-11-2024,Saree,Clothing,East,Online,10,8214.35,82143.5,UPI,CUST00490
TXN004246,19-02-2025,Dining Table,Furniture,South,Offline,1,6433.9,6433.9,Credit Card,CUST00393
TXN004247,18-04-2025,Tablet,Electronics,South,Online,2,8207.26,16414.52,UPI,CUST02883
TXN004248,17-12-2025,Football,Sports,West,Online,10,7474.02,74740.2,Cash,CUST01840
TXN004249,19-10-2025,Yoga Mat,Sports,South,Online,8,3848.05,30784.4,Net Banking,CUST01536
TXN004250,07-02-2024,Bed Frame,Furniture,East,Offline,4,9681.94,38727.76,Credit Card,CUST00126
TXN004251,19-12-2025,Smartphone,Electronics,North,Offline,10,931.23,9312.3,Net Banking,CUST02485
TXN004252,15-07-2025,Dress,Clothing,East,Offline,10,2197.64,21976.4,Net Banking,CUST01178
